name,headquarters_city,headquarters_state,latitude,longitude
Peter Kiewit Sons',Omaha,NE,41.2587459,-95.9383758
Interpublic Group,New York,NY,40.7127281,-74.0060152
PulteGroup,Atlanta,GA,33.7489924,-84.3902644
AES,Arlington,VA,32.7355816,-97.1071186
Fiserv,Brookfield,WI,41.8228378,-87.848085
BorgWarner,Auburn Hills,MI,42.6875323,-83.2341028
Oneok,Tulsa,OK,36.1563122,-95.9927516
O'Reilly Automotive,Springfield,MO,39.7990175,-89.6439575
Assurant,New York,NY,40.7127281,-74.0060152
Newell Brands,Atlanta,GA,33.7489924,-84.3902644
Public Service Enterprise Group,Newark,NJ,40.735657,-74.1723667
News Corp.,New York,NY,40.7127281,-74.0060152
Calpine,Houston,TX,29.7589382,-95.3676974
Auto-Owners Insurance,Lansing,MI,42.7337712,-84.5553805
Mohawk Industries,Calhoun,GA,28.5031572,-96.6736551
Campbell Soup,Camden,NJ,39.9448402,-75.1198911
PVH,New York,NY,40.7127281,-74.0060152
NRG Energy,Princeton,NJ,40.3496953,-74.6597376
Fifth Third Bancorp,Cincinnati,OH,39.1014537,-84.5124602
Hertz Global Holdings,Estero,FL,26.4381474,-81.8067537
Altice USA,Long Island City,NY,40.7415095,-73.9569751
Newmont,Greenwood Village,CO,39.6172101,-104.950814
Cheniere Energy,Houston,TX,29.7589382,-95.3676974
Advance Auto Parts,Raleigh,NC,35.7803977,-78.6390989
Lam Research,Fremont,CA,37.5482697,-121.988571
Owens & Minor,Mechanicsville,VA,41.9044574,-91.2546067
Equitable Holdings,New York,NY,40.7127281,-74.0060152
Conagra Brands,Chicago,IL,41.8755616,-87.6244212
Markel,Glen Allen,VA,37.316934,-90.02781236
Jones Financial (Edward Jones),Des Peres,MO,38.6049811,-90.4426837
Hormel Foods,Austin,MN,30.2711286,-97.7436995
Hilton Worldwide Holdings,McLean,VA,40.4631789,-88.8196613
Univar Solutions,Downers Grove,IL,41.7936822,-88.0102281
United Rentals,Stamford,CT,41.0534302,-73.5387341
Pioneer Natural Resources,Irving,TX,32.8295183,-96.9442177
Delek US Holdings,Brentwood,TN,37.9317766,-121.696026
Eastman Chemical,Kingsport,TN,36.550238,-82.5594293
EMCOR Group,Norwalk,CT,41.1175966,-73.4078968
Avis Budget Group,Parsippany,NJ,40.8578772,-74.4259866
J.B. Hunt Transport Services,Lowell,AR,42.6414437,-71.3085329
Xerox Holdings,Norwalk,CT,41.1175966,-73.4078968
Wayfair,Boston,MA,42.3554334,-71.060511
KKR,New York,NY,40.7127281,-74.0060152
AGCO,Duluth,GA,46.7729322,-92.1251218
Alleghany,New York,NY,40.7127281,-74.0060152
Icahn Enterprises,New York,NY,40.7127281,-74.0060152
Voya Financial,New York,NY,40.7127281,-74.0060152
Ryder System,Miami,FL,25.7741728,-80.19362
Air Products & Chemicals,Allentown,PA,40.6022059,-75.4712794
Mosaic,Tampa,FL,27.9477595,-82.458444
Huntington Ingalls Industries,Newport News,VA,37.0914429,-76.5213892
Berry Global Group,Evansville,IN,37.970495,-87.5715641
Anixter International,Glenview,IL,38.3084193,-85.6505526
Alaska Air Group,Seattle,WA,47.6038321,-122.330062
Yum China Holdings,Plano,TX,33.0136764,-96.6925096
Dick's Sporting Goods,Coraopolis,PA,40.5184013,-80.1667247
Caesars Holdings,Las Vegas,NV,36.1672559,-115.148516
Genworth Financial,Richmond,VA,37.5385087,-77.43428
Targa Resources,Houston,TX,29.7589382,-95.3676974
Coty,New York,NY,40.7127281,-74.0060152
Dana,Maumee,OH,41.5628294,-83.6538244
Thrivent Financial for Lutherans,Minneapolis,MN,44.9772995,-93.2654692
Autoliv,Auburn Hills,MI,42.6875323,-83.2341028
SpartanNash,Byron Center,MI,42.81928795,-85.72791602
Eversource Energy,Springfield,MA,39.7990175,-89.6439575
Darden Restaurants,Orlando,FL,28.5421109,-81.3790304
Chesapeake Energy,Oklahoma City,OK,35.4729886,-97.5170536
NOV,Houston,TX,29.7589382,-95.3676974
Fidelity National Financial,Jacksonville,FL,30.3321838,-81.655651
Erie Insurance Group,Erie,PA,42.1294712,-80.0852695
Oshkosh,Oshkosh,WI,44.0206919,-88.5408574
Casey's General Stores,Ankeny,IA,41.7320796,-93.605092
WESCO International,Pittsburgh,PA,40.4416941,-79.9900861
Tractor Supply,Brentwood,TN,37.9317766,-121.696026
CommScope Holding,Hickory,NC,37.959055,-93.3334746
Huntsman,The Woodlands,TX,30.1734194,-95.504686
American Financial Group,Cincinnati,OH,39.1014537,-84.5124602
Masco,Livonia,MI,42.36837,-83.3527097
Sanmina,San Jose,CA,37.3361663,-121.890591
Amphenol,Wallingford,CT,51.5982905,-1.1252511
Williams,Tulsa,OK,36.1563122,-95.9927516
Westinghouse Air Brake Technologies,Pittsburgh,PA,40.4416941,-79.9900861
Expeditors Intl. of Washington,Seattle,WA,47.6038321,-122.330062
Andersons,Maumee,OH,41.5628294,-83.6538244
Westlake,Houston,TX,29.7589382,-95.3676974
Constellation Brands,Victor,NY,41.7313887,-92.2979429
Frontier Communications,Norwalk,CT,41.1175966,-73.4078968
JetBlue Airways,Long Island City,NY,40.7415095,-73.9569751
Citizens Financial Group,Providence,RI,41.8239891,-71.4128343
Raymond James Financial,St. Petersburg,FL,59.9606739,30.1586551
Foot Locker,New York,NY,40.7127281,-74.0060152
Hershey,Hershey,PA,40.2854881,-76.6506001
Zimmer Biomet Holdings,Warsaw,IN,52.2319581,21.0067249
Cincinnati Financial,Fairfield,OH,39.7886111,-82.6418883
Western & Southern Financial Group,Cincinnati,OH,39.1014537,-84.5124602
W.R. Berkley,Greenwich,CT,51.46862565,0.048830573
Motorola Solutions,Chicago,IL,41.8755616,-87.6244212
Thor Industries,Elkhart,IN,41.6012796,-85.8590603
Regeneron Pharmaceuticals,Tarrytown,NY,41.0762077,-73.8587461
Spirit AeroSystems Holdings,Wichita,KS,37.6922361,-97.3375448
J.M. Smucker,Orrville,OH,32.3062505,-87.2455492
PPL,Allentown,PA,40.6022059,-75.4712794
Insight Enterprises,Tempe,AZ,33.4255117,-111.940016
Quest Diagnostics,Secaucus,NJ,40.7899291,-74.0566735
KeyCorp,Cleveland,OH,41.4996574,-81.6936772
Veritiv,Atlanta,GA,33.7489924,-84.3902644
DCP Midstream,Denver,CO,39.7392364,-104.984862
American Tower,Boston,MA,42.3554334,-71.060511
Graybar Electric,St. Louis,MO,38.6280278,-90.1910154
WEC Energy Group,Milwaukee,WI,43.0349931,-87.922497
NVR,Reston,VA,38.9583737,-77.3579805
Ulta Beauty,Bolingbrook,IL,41.7003302,-88.0717708
Devon Energy,Oklahoma City,OK,35.4729886,-97.5170536
Blackstone,New York,NY,40.7127281,-74.0060152
Dean Foods,Dallas,TX,32.7762719,-96.7968559
Fortive,Everett,WA,47.9793437,-122.2127011
UGI,King of Prussia,PA,40.0908111,-75.3832484
Burlington Stores,Burlington,NJ,44.4761601,-73.212906
Builders FirstSource,Dallas,TX,32.7762719,-96.7968559
Toll Brothers,Horsham,PA,51.0630273,-0.3295028
Old Republic International,Chicago,IL,41.8755616,-87.6244212
Asbury Automotive Group,Duluth,GA,46.7729322,-92.1251218
Arthur J. Gallagher,Rolling Meadows,IL,42.0841936,-88.0131275
MasTec,Coral Gables,FL,25.7331105,-80.2585107
Owens Corning,Toledo,OH,39.8560679,-4.0239568
Magellan Health,Phoenix,AZ,40.3936294,47.7872508
Dover,Downers Grove,IL,41.7936822,-88.0102281
Beacon Roofing Supply,Herndon,VA,39.909726,-100.785153
Avery Dennison,Glendale,CA,34.1469416,-118.2478471
Hanesbrands,Winston-Salem,NC,36.0998131,-80.2440518
Packaging Corp. of America,Lake Forest,IL,42.2586461,-87.8407055
M&T Bank,Buffalo,NY,37.7097669,-95.6974822
NCR,Atlanta,GA,33.7489924,-84.3902644
Northern Trust,Chicago,IL,41.8755616,-87.6244212
Cintas,Cincinnati,OH,39.1014537,-84.5124602
Polaris,Medina,MN,46.8250388,103.8499736
CMS Energy,Jackson,MI,32.2998686,-90.1830408
Seaboard,Merriam,KS,39.0168058,-94.689947
Intuit,Mountain View,CA,37.3893889,-122.0832101
Regions Financial,Birmingham,AL,52.4796992,-1.9026911
FM Global,Johnston,RI,35.5285816,-78.3768021
Advanced Micro Devices,Santa Clara,CA,37.2333253,-121.6846349
Ovintiv,Denver,CO,39.7392364,-104.984862
Booz Allen Hamilton Holding,McLean,VA,40.4631789,-88.8196613
S&P Global,New York,NY,40.7127281,-74.0060152
Rockwell Automation,Milwaukee,WI,43.0349931,-87.922497
O-I Glass,Perrysburg,OH,41.5571178,-83.6279321
Wynn Resorts,Las Vegas,NV,36.1672559,-115.148516
Securian Financial Group,St. Paul,MN,53.9446204,-111.2100163
Bread Financial Holdings,Columbus,OH,39.9622601,-83.0007065
Brighthouse Financial,Charlotte,NC,35.2272086,-80.8430827
Weyerhaeuser,Seattle,WA,47.6038321,-122.330062
Intercontinental Exchange,Atlanta,GA,33.7489924,-84.3902644
American Axle & Manufacturing,Detroit,MI,42.3315509,-83.0466403
Hess,New York,NY,40.7127281,-74.0060152
ABM Industries,New York,NY,40.7127281,-74.0060152
Activision Blizzard,Santa Monica,CA,34.0194704,-118.491227
GameStop,Grapevine,TX,32.9337381,-97.0788754
APA,Houston,TX,29.7589382,-95.3676974
Science Applications International,Reston,VA,38.9583737,-77.3579805
AK Steel Holding,West Chester,OH,39.9597213,-75.6059638
Dillard's,Little Rock,AR,34.7465071,-92.2896267
Ralph Lauren,New York,NY,40.7127281,-74.0060152
Celanese,Irving,TX,32.8295183,-96.9442177
R.R. Donnelley & Sons,Chicago,IL,41.8755616,-87.6244212
Zoetis,Parsippany,NJ,40.8578772,-74.4259866
Mahwah Bergen Retail Group,Mahwah,NJ,41.0887072,-74.1437552
Clorox,Oakland,CA,37.8044557,-122.271356
Ingredion,Westchester,IL,41.1763139,-73.7907554
First American Financial,Santa Ana,CA,33.7494951,-117.8732213
Graphic Packaging Holding,Atlanta,GA,33.7489924,-84.3902644
HD Supply Holdings,Atlanta,GA,33.7489924,-84.3902644
NetApp,Sunnyvale,CA,37.3688301,-122.036349
TravelCenters of America,Westlake,OH,32.991226,-97.1943701
Olin,Clayton,MO,33.5204959,-84.3591713
Robert Half International,Menlo Park,CA,37.4519671,-122.177992
EnLink Midstream,Dallas,TX,32.7762719,-96.7968559
Avantor,Radnor,PA,40.0463001,-75.3595487
Tapestry,New York,NY,40.7127281,-74.0060152
TD Ameritrade Holding,Omaha,NE,41.2587459,-95.9383758
Analog Devices,Norwood,MA,40.7055931,-89.6987129
Ameren,St. Louis,MO,38.6280278,-90.1910154
Williams-Sonoma,San Francisco,CA,37.7790262,-122.419906
Anywhere Real Estate,Madison,NJ,43.074761,-89.3837613
Commercial Metals,Irving,TX,32.8295183,-96.9442177
Rush Enterprises,New Braunfels,TX,29.7028266,-98.1257348
Franklin Resources,San Mateo,CA,37.496904,-122.3330573
Fortune Brands Innovations,Deerfield,IL,42.1711365,-87.8445119
Levi Strauss,San Francisco,CA,37.7790262,-122.419906
Crown Castle,Houston,TX,29.7589382,-95.3676974
Simon Property Group,Indianapolis,IN,39.7683331,-86.1583502
Cerner,North Kansas City,MO,39.1432057,-94.5733988
Post Holdings,St. Louis,MO,38.6280278,-90.1910154
Huntington Bancshares,Columbus,OH,39.9622601,-83.0007065
Walmart,Bentonville,AR,36.3728538,-94.2088172
Amazon,Seattle,WA,47.6038321,-122.330062
Apple,Cupertino,CA,37.3228934,-122.0322895
CVS Health,Woonsocket,RI,42.0028761,-71.5147839
UnitedHealth Group,Minnetonka,MN,44.9405086,-93.4638936
Berkshire Hathaway,Omaha,NE,41.2587459,-95.9383758
McKesson,Irving,TX,32.8295183,-96.9442177
AmerisourceBergen,Chesterbrook,PA,40.0756627,-75.4590816
Alphabet,Mountain View,CA,37.3893889,-122.0832101
Exxon Mobil,Irving,TX,32.8295183,-96.9442177
AT&T,Dallas,TX,32.7762719,-96.7968559
Costco Wholesale,Issaquah,WA,47.5348778,-122.0432974
Cigna,Bloomfield,CT,40.7510398,-92.4143872
Cardinal Health,Dublin,OH,53.3493795,-6.2605593
Microsoft,Redmond,WA,47.6694141,-122.1238767
Walgreens Boots Alliance,Deerfield,IL,42.1711365,-87.8445119
Kroger,Cincinnati,OH,39.1014537,-84.5124602
Home Depot,Atlanta,GA,33.7489924,-84.3902644
JPMorgan Chase,New York,NY,40.7127281,-74.0060152
Verizon Communications,New York,NY,40.7127281,-74.0060152
Ford Motor,Dearborn,MI,42.3222599,-83.1763145
General Motors,Detroit,MI,42.3315509,-83.0466403
Elevance Health,Indianapolis,IN,39.7683331,-86.1583502
Centene,St. Louis,MO,38.6280278,-90.1910154
Fannie Mae,Washington,DC,38.8950368,-77.0365427
Comcast,Philadelphia,PA,39.9527237,-75.1635262
Chevron,San Ramon,CA,37.7648021,-121.9544387
Dell Technologies,Round Rock,TX,30.5085915,-97.6788056
Bank of America,Charlotte,NC,35.2272086,-80.8430827
Target,Minneapolis,MN,44.9772995,-93.2654692
Lowe's,Mooresville,NC,35.5848596,-80.8100724
Marathon Petroleum,Findlay,OH,41.0413873,-83.6503982
Citigroup,New York,NY,40.7127281,-74.0060152
Meta Platforms,Menlo Park,CA,37.4519671,-122.177992
UPS,Atlanta,GA,33.7489924,-84.3902644
Johnson & Johnson,New Brunswick,NJ,46.500283,-66.750183
Wells Fargo,San Francisco,CA,37.7790262,-122.419906
General Electric,Boston,MA,42.3554334,-71.060511
State Farm Insurance,Bloomington,IL,39.1670396,-86.5342881
Intel,Santa Clara,CA,37.2333253,-121.6846349
Humana,Louisville,KY,38.2542376,-85.759407
IBM,Armonk,NY,41.1264847,-73.7139777
Procter & Gamble,Cincinnati,OH,39.1014537,-84.5124602
PepsiCo,Purchase,NY,41.0409305,-73.7145746
FedEx,Memphis,TN,35.1460249,-90.0517638
MetLife,New York,NY,40.7127281,-74.0060152
Freddie Mac,McLean,VA,40.4631789,-88.8196613
Phillips 66,Houston,TX,29.7589382,-95.3676974
Lockheed Martin,Bethesda,MD,38.9846816,-77.0942447
Walt Disney,Burbank,CA,34.1812089,-118.307201
Archer Daniels Midland,Chicago,IL,41.8755616,-87.6244212
Albertsons,Boise,ID,43.6008183,-116.2421086
Valero Energy,San Antonio,TX,29.4246002,-98.4951405
Boeing,Chicago,IL,41.8755616,-87.6244212
Prudential Financial,Newark,NJ,40.735657,-74.1723667
HP,Palo Alto,CA,37.4443293,-122.1598465
Raytheon Technologies,Waltham,MA,42.3756401,-71.2358004
StoneX Group,New York,NY,40.7127281,-74.0060152
Goldman Sachs Group,New York,NY,40.7127281,-74.0060152
Sysco,Houston,TX,29.7589382,-95.3676974
Morgan Stanley,New York,NY,40.7127281,-74.0060152
HCA Healthcare,Nashville,TN,36.1622767,-86.7742984
Cisco Systems,San Jose,CA,37.3361663,-121.890591
Charter Communications,Stamford,CT,41.0534302,-73.5387341
Merck,Kenilworth,NJ,42.0894728,-87.7149295
Best Buy,Richfield,MN,44.8766431,-93.2877877
New York Life Insurance,New York,NY,40.7127281,-74.0060152
AbbVie,North Chicago,IL,42.327724,-87.8394189
Publix Super Markets,Lakeland,FL,28.0394654,-81.9498042
Allstate,Northbrook,IL,42.128704,-87.8265089
Liberty Mutual Insurance Group,Boston,MA,42.3554334,-71.060511
AIG,New York,NY,40.7127281,-74.0060152
Tyson Foods,Springdale,AR,36.1867442,-94.1288142
Progressive,Mayfield Village,OH,43.759996799999996,-79.78382001
Bristol-Myers Squibb,New York,NY,40.7127281,-74.0060152
Nationwide,Columbus,OH,39.9622601,-83.0007065
Pfizer,New York,NY,40.7127281,-74.0060152
Caterpillar,Deerfield,IL,42.1711365,-87.8445119
TIAA,New York,NY,40.7127281,-74.0060152
Oracle,Austin,TX,30.2711286,-97.7436995
Energy Transfer,Dallas,TX,32.7762719,-96.7968559
Dow,Midland,MI,31.83688,-102.0103767
American Express,New York,NY,40.7127281,-74.0060152
General Dynamics,Reston,VA,38.9583737,-77.3579805
Nike,Beaverton,OR,45.4871723,-122.80378
Northrop Grumman,Falls Church,VA,38.882334,-77.1710914
USAA,San Antonio,TX,29.4246002,-98.4951405
Deere,Moline,IL,41.5058344,-90.5136642
Abbott Laboratories,Abbott Park,IL,38.771264099999996,-75.13876534
Northwestern Mutual,Milwaukee,WI,43.0349931,-87.922497
Dollar General,Goodlettsville,TN,36.3231067,-86.7133302
Exelon,Chicago,IL,41.8755616,-87.6244212
Coca-Cola,Atlanta,GA,33.7489924,-84.3902644
Honeywell International,Charlotte,NC,35.2272086,-80.8430827
Thermo Fisher Scientific,Waltham,MA,42.3756401,-71.2358004
3M,St. Paul,MN,53.9446204,-111.2100163
TJX,Framingham,MA,42.2773177,-71.4165905
Travelers,New York,NY,40.7127281,-74.0060152
Capital One Financial,McLean,VA,40.4631789,-88.8196613
Tesla,Palo Alto,CA,37.4443293,-122.1598465
Philip Morris International,New York,NY,40.7127281,-74.0060152
Arrow Electronics,Centennial,CO,39.579155,-104.8769227
CHS,Inver Grove Heights,MN,44.8479039,-93.0428119
Jabil,St. Petersburg,FL,59.9606739,30.1586551
Enterprise Products Partners,Houston,TX,29.7589382,-95.3676974
Hewlett Packard Enterprise,Houston,TX,29.7589382,-95.3676974
United Natural Foods,Providence,RI,41.8239891,-71.4128343
Mondelez International,Chicago,IL,41.8755616,-87.6244212
Paramount Global,New York,NY,40.7127281,-74.0060152
Kraft Heinz,Chicago,IL,41.8755616,-87.6244212
Dollar Tree,Chesapeake,VA,36.7183708,-76.2466798
Amgen,Thousand Oaks,CA,34.1705609,-118.8375937
U.S. Bancorp,Minneapolis,MN,44.9772995,-93.2654692
Performance Food Group,Richmond,VA,37.5385087,-77.43428
Netflix,Los Gatos,CA,37.226611,-121.9746797
Gilead Sciences,Foster City,CA,37.5600336,-122.2688522
TD Synnex,Fremont,CA,37.5482697,-121.988571
Eli Lilly,Indianapolis,IN,39.7683331,-86.1583502
Truist Financial,Charlotte,NC,35.2272086,-80.8430827
PNC Financial Services Group,Pittsburgh,PA,40.4416941,-79.9900861
Broadcom,San Jose,CA,37.3361663,-121.890591
CBRE Group,Dallas,TX,32.7762719,-96.7968559
Massachusetts Mutual Life Insurance,Springfield,MA,39.7990175,-89.6439575
Qualcomm,San Diego,CA,32.7174202,-117.162772
Starbucks,Seattle,WA,47.6038321,-122.330062
Duke Energy,Charlotte,NC,35.2272086,-80.8430827
Plains GP Holdings,Houston,TX,29.7589382,-95.3676974
US Foods Holding,Rosemont,IL,41.9941334,-87.8756737
Lennar,Miami,FL,25.7741728,-80.19362
Danaher,Washington,DC,38.8950368,-77.0365427
Aflac,Columbus,GA,39.9622601,-83.0007065
Rite Aid,Camp Hill,PA,40.2398118,-76.9199742
Visa,San Francisco,CA,37.7790262,-122.419906
PayPal Holdings,San Jose,CA,37.3361663,-121.890591
Micron Technology,Boise,ID,43.6008183,-116.2421086
CarMax,Richmond,VA,37.5385087,-77.43428
Salesforce,San Francisco,CA,37.7790262,-122.419906
Altria Group,Richmond,VA,37.5385087,-77.43428
Lumen Technologies,Monroe,LA,38.2722313,-90.1792484
Baker Hughes,Houston,TX,29.7589382,-95.3676974
International Paper,Memphis,TN,35.1460249,-90.0517638
Hartford Financial Services Group,Hartford,CT,41.764582,-72.6908547
Penske Automotive Group,Bloomfield Hills,MI,42.583645,-83.2454883
DuPont,Wilmington,DE,39.7459468,-75.546589
AutoNation,Fort Lauderdale,FL,26.1223084,-80.1433786
Southern,Atlanta,GA,33.7489924,-84.3902644
World Fuel Services,Miami,FL,25.7741728,-80.19362
D.R. Horton,Arlington,TX,32.7355816,-97.1071186
Nucor,Charlotte,NC,35.2272086,-80.8430827
Cummins,Columbus,IN,39.9622601,-83.0007065
NGL Energy Partners,Tulsa,OK,36.1563122,-95.9927516
DXC Technology,Tysons,VA,38.918592,-77.2314723
Union Pacific,Omaha,NE,41.2587459,-95.9383758
Whirlpool,Benton Harbor,MI,42.1167065,-86.4541894
Molina Healthcare,Long Beach,CA,33.7690164,-118.191604
ConocoPhillips,Houston,TX,29.7589382,-95.3676974
McDonald's,Chicago,IL,41.8755616,-87.6244212
Kimberly-Clark,Irving,TX,32.8295183,-96.9442177
Paccar,Bellevue,WA,47.6144219,-122.192337
PG&E,San Francisco,CA,37.7790262,-122.419906
CDW,Lincolnshire,IL,53.1823034,-0.203120854
Sherwin-Williams,Cleveland,OH,41.4996574,-81.6936772
L3Harris Technologies,Melbourne,FL,-37.8142454,144.9631732
Macy's,New York,NY,40.7127281,-74.0060152
ManpowerGroup,Milwaukee,WI,43.0349931,-87.922497
NextEra Energy,Juno Beach,FL,49.3371174,-0.4407731
Tenet Healthcare,Dallas,TX,32.7762719,-96.7968559
Avnet,Phoenix,AZ,40.3936294,47.7872508
General Mills,Minneapolis,MN,44.9772995,-93.2654692
WestRock,Atlanta,GA,33.7489924,-84.3902644
Carrier Global,Palm Beach Gardens,FL,26.8233946,-80.1386547
Lincoln National,Radnor,PA,40.0463001,-75.3595487
Genuine Parts,Atlanta,GA,33.7489924,-84.3902644
American Airlines Group,Fort Worth,TX,32.753177,-97.3327459
Marsh & McLennan,New York,NY,40.7127281,-74.0060152
Applied Materials,Santa Clara,CA,37.2333253,-121.6846349
Becton Dickinson,Franklin Lakes,NJ,41.0167639,-74.2057012
Delta Air Lines,Atlanta,GA,33.7489924,-84.3902644
Lear,Southfield,MI,42.4733689,-83.2218731
Bank of New York Mellon,New York,NY,40.7127281,-74.0060152
Emerson Electric,St. Louis,MO,38.6280278,-90.1910154
Western Digital,San Jose,CA,37.3361663,-121.890591
Occidental Petroleum,Houston,TX,29.7589382,-95.3676974
Nvidia,Santa Clara,CA,37.2333253,-121.6846349
Cognizant Technology Solutions,Teaneck,NJ,40.8860164,-74.0072568
Jones Lang LaSalle,Chicago,IL,41.8755616,-87.6244212
Synchrony Financial,Stamford,CT,41.0534302,-73.5387341
Colgate-Palmolive,New York,NY,40.7127281,-74.0060152
AECOM,Los Angeles,CA,34.0536909,-118.242766
XPO,Greenwich,CT,51.46862565,0.048830573
C.H. Robinson Worldwide,Eden Prairie,MN,44.8546856,-93.470786
BlackRock,New York,NY,40.7127281,-74.0060152
Dominion Energy,Richmond,VA,37.5385087,-77.43428
Rocket Companies,Detroit,MI,42.3315509,-83.0466403
Kohl's,Menomonee Falls,WI,43.1790768,-88.1170784
Fluor,Irving,TX,32.8295183,-96.9442177
DISH Network,Englewood,CO,39.6482059,-104.9879641
BJ's Wholesale Club,Westborough,MA,42.2694308,-71.6129907
Tenneco,Lake Forest,IL,42.2586461,-87.8407055
United Airlines Holdings,Chicago,IL,41.8755616,-87.6244212
Mastercard,Purchase,NY,41.0409305,-73.7145746
Waste Management,Houston,TX,29.7589382,-95.3676974
PBF Energy,Parsippany,NJ,40.8578772,-74.4259866
American Electric Power,Columbus,OH,39.9622601,-83.0007065
Fiserv,Brookfield,WI,41.8228378,-87.848085
Principal Financial,Des Moines,IA,41.5910323,-93.6046655
Reinsurance Group of America,Chesterfield,MO,37.3859982,-77.578509
Automatic Data Processing,Roseland,NJ,37.278847,-94.84409136
Stanley Black & Decker,New Britain,CT,-5.2245897,151.55696765353173
Texas Instruments,Dallas,TX,32.7762719,-96.7968559
Halliburton,Houston,TX,29.7589382,-95.3676974
Stryker,Kalamazoo,MI,42.291707,-85.5872286
Estee Lauder,New York,NY,40.7127281,-74.0060152
Corteva,Wilmington,DE,39.7459468,-75.546589
Freeport-McMoRan,Phoenix,AZ,40.3936294,47.7872508
